,game_id,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,home_club_formation,away_club_formation,home_club_name,away_club_name,aggregate,competition_type,results
63354,4094745,2023,19. Matchday,2024-01-27,417,347,1,0,2.0,15.0,Francesco Farioli,László Bölöni,Allianz Riviera,20137.0,Stéphanie Frappart,4-3-3 Attacking,4-3-3 Attacking,Olympique Gymnaste Club Nice Côte d'Azur,Football Club de Metz,1:0,domestic_league,1
63355,4094746,2023,19. Matchday,2024-01-28,3524,667,1,1,17.0,10.0,Pascal Gastien,Patrick Vieira,Stade Gabriel-Montpied,9047.0,Benoît Millot,3-4-3,4-3-3 Attacking,Clermont Foot 63,Racing Club de Strasbourg Alsace,1:1,domestic_league,0
63356,4094747,2023,19. Matchday,2024-01-28,1421,995,0,0,6.0,13.0,Will Still,Jocelyn Gourvennec,Stade Auguste-Delaune,14388.0,Jérémie Pignard,4-3-3 Attacking,4-3-3 Attacking,Stade Reims,Football Club de Nantes,0:0,domestic_league,0
63357,4094748,2023,19. Matchday,2024-01-28,969,1082,0,0,12.0,5.0,Michel Der Zakarian,Paulo Fonseca,Stade de la Mosson,12575.0,Hakim Ben El Hadj,5-3-2,4-2-3-1,Montpellier HSC,Lille Olympique Sporting Club,0:0,domestic_league,0
63358,4094749,2023,20. Matchday,2024-02-02,667,583,1,2,10.0,1.0,Patrick Vieira,Luis Enrique,Stade de la Meinau,25834.0,Ruddy Buquet,4-2-3-1,4-3-3 Attacking,Racing Club de Strasbourg Alsace,Paris Saint-Germain Football Club,1:2,domestic_league,-1
63359,4094750,2023,20. Matchday,2024-02-03,273,969,2,1,9.0,13.0,Julien Stéphan,Michel Der Zakarian,Roazhon Park,24898.0,Mathieu Vernice,4-4-2,5-4-1,Stade Rennais Football Club,Montpellier HSC,2:1,domestic_league,1
63360,4094751,2023,20. Matchday,2024-02-04,162,738,1,1,5.0,11.0,Adi Hütter,Luka Elsner,Stade Louis-II,5962.0,Jérôme Brisard,3-4-3,4-3-3 Attacking,Association sportive de Monaco Football Club,Le Havre Athletic Club,1:1,domestic_league,0
63361,4094752,2023,20. Matchday,2024-02-04,1082,3524,4,0,4.0,18.0,Paulo Fonseca,Pascal Gastien,Decathlon Arena-Stade Pierre-Mauroy,38597.0,Bastien Dechepy,4-2-3-1,5-4-1,Lille Olympique Sporting Club,Clermont Foot 63,4:0,domestic_league,1
63362,4094753,2023,20. Matchday,2024-02-04,1041,244,1,0,15.0,8.0,Pierre Sage,Gennaro Gattuso,Groupama Stadium,46380.0,Benoît Bastien,3-4-3,4-3-3 Attacking,Olympique Lyonnais,Olympique de Marseille,1:0,domestic_league,1
63363,4094754,2023,20. Matchday,2024-02-04,1421,415,2,3,7.0,12.0,Will Still,Carles Martínez,Stade Auguste-Delaune,12817.0,Pierre Gaillouste,4-3-1-2,4-3-3 Attacking,Stade Reims,Toulouse Football Club,2:3,domestic_league,-1
63364,4094755,2023,20. Matchday,2024-02-03,995,826,0,1,14.0,6.0,Jocelyn Gourvennec,Franck Haise,Stade de la Beaujoire,34167.0,Florent Batta,4-4-1-1,3-4-1-2,Football Club de Nantes,Racing Club de Lens,0:1,domestic_league,-1
63365,4094756,2023,20. Matchday,2024-02-04,347,1158,1,2,16.0,17.0,László Bölöni,Régis Le Bris,Stade Saint-Symphorien,21044.0,Romain Lissorgue,4-3-3 Attacking,3-4-2-1,Football Club de Metz,Football Club Lorient-Bretagne Sud,1:2,domestic_league,-1
63366,4094757,2023,20. Matchday,2024-02-04,3911,417,0,0,3.0,2.0,Éric Roy,Francesco Farioli,Stade Francis-Le Blé,13442.0,Jérémy Stinat,4-3-3 Attacking,3-4-2-1,Stade brestois 29,Olympique Gymnaste Club Nice Côte d'Azur,0:0,domestic_league,0
63367,4094758,2023,21. Matchday,2024-02-10,583,1082,3,1,1.0,5.0,Luis Enrique,Paulo Fonseca,Parc des Princes,47716.0,François Letexier,4-3-3 Attacking,4-2-3-1,Paris Saint-Germain Football Club,Lille Olympique Sporting Club,3:1,domestic_league,1
63368,4094759,2023,21. Matchday,2024-02-11,415,995,1,2,14.0,12.0,Carles Martínez,Jocelyn Gourvennec,Stadium Municipal,28933.0,Gaël Angoula,4-2-3-1,4-3-3 Attacking,Toulouse Football Club,Football Club de Nantes,1:2,domestic_league,-1
63369,4094760,2023,21. Matchday,2024-02-09,244,347,1,1,8.0,17.0,Gennaro Gattuso,László Bölöni,Orange Vélodrome,62686.0,Hakim Ben El Hadj,4-3-3 Attacking,5-3-2,Olympique de Marseille,Football Club de Metz,1:1,domestic_league,0
63370,4094761,2023,21. Matchday,2024-02-11,1158,1421,2,0,16.0,9.0,Régis Le Bris,Will Still,Stade du Moustoir,15096.0,Marc Bollengier,3-4-2-1,4-3-3 Attacking,Football Club Lorient-Bretagne Sud,Stade Reims,2:0,domestic_league,1
63371,4094762,2023,21. Matchday,2024-02-11,417,162,2,3,2.0,3.0,Francesco Farioli,Adi Hütter,Allianz Riviera,24788.0,Eric Wattellier,4-3-3 Attacking,4-3-3 Attacking,Olympique Gymnaste Club Nice Côte d'Azur,Association sportive de Monaco Football Club,2:3,domestic_league,-1
63372,4094763,2023,21. Matchday,2024-02-11,3524,3911,1,1,18.0,4.0,Pascal Gastien,Éric Roy,Stade Gabriel-Montpied,8893.0,Stéphanie Frappart,4-2-3-1,4-3-3 Attacking,Clermont Foot 63,Stade brestois 29,1:1,domestic_league,0
63373,4094764,2023,21. Matchday,2024-02-10,826,667,3,1,6.0,10.0,Franck Haise,Patrick Vieira,Stade Bollaert-Delelis,38161.0,Willy Delajod,3-4-1-2,4-4-1-1,Racing Club de Lens,Racing Club de Strasbourg Alsace,3:1,domestic_league,1
63374,4094765,2023,21. Matchday,2024-02-11,738,273,0,1,11.0,7.0,Luka Elsner,Julien Stéphan,Stade Océane,22702.0,Benoît Millot,4-4-2,4-4-2 double 6,Le Havre Athletic Club,Stade Rennais Football Club,0:1,domestic_league,-1
63375,4094766,2023,21. Matchday,2024-02-11,969,1041,1,2,15.0,13.0,Michel Der Zakarian,Pierre Sage,Stade de la Mosson,15519.0,Pierre Gaillouste,3-5-2,4-3-3 Attacking,Montpellier HSC,Olympique Lyonnais,1:2,domestic_league,-1
63376,4094767,2023,22. Matchday,2024-02-18,667,1158,1,3,10.0,16.0,Patrick Vieira,Régis Le Bris,Stade de la Meinau,25103.0,Thomas Léonard,4-4-1-1,3-4-2-1,Racing Club de Strasbourg Alsace,Football Club Lorient-Bretagne Sud,1:3,domestic_league,-1
63377,4094768,2023,22. Matchday,2024-02-18,273,3524,3,1,7.0,18.0,Julien Stéphan,Pascal Gastien,Roazhon Park,27501.0,Romain Lissorgue,4-4-2 double 6,4-2-3-1,Stade Rennais Football Club,Clermont Foot 63,3:1,domestic_league,1
63378,4094769,2023,22. Matchday,2024-02-18,162,415,1,2,5.0,13.0,Adi Hütter,Carles Martínez,Stade Louis-II,4702.0,Benoît Bastien,4-3-3 Attacking,3-4-2-1,Association sportive de Monaco Football Club,Toulouse Football Club,1:2,domestic_league,-1
63379,4094770,2023,22. Matchday,2024-02-17,1082,738,3,0,4.0,12.0,Paulo Fonseca,Luka Elsner,Decathlon Arena-Stade Pierre-Mauroy,40317.0,Jérémie Pignard,4-2-3-1,4-2-3-1,Lille Olympique Sporting Club,Le Havre Athletic Club,3:0,domestic_league,1
63380,4094771,2023,22. Matchday,2024-02-16,1041,417,1,0,11.0,3.0,Pierre Sage,Francesco Farioli,Groupama Stadium,48033.0,Clément Turpin,4-3-3 Attacking,4-3-3 Attacking,Olympique Lyonnais,Olympique Gymnaste Club Nice Côte d'Azur,1:0,domestic_league,1
63381,4094772,2023,22. Matchday,2024-02-18,1421,826,1,1,8.0,6.0,Will Still,Franck Haise,Stade Auguste-Delaune,20116.0,Benoît Millot,3-5-2 flat,3-4-2-1,Stade Reims,Racing Club de Lens,1:1,domestic_league,0
63382,4094773,2023,22. Matchday,2024-02-17,995,583,0,2,15.0,1.0,Jocelyn Gourvennec,Luis Enrique,Stade de la Beaujoire,34038.0,Jérôme Brisard,5-3-2,4-3-3 Attacking,Football Club de Nantes,Paris Saint-Germain Football Club,0:2,domestic_league,-1
63383,4094774,2023,22. Matchday,2024-02-18,969,347,3,0,14.0,17.0,Michel Der Zakarian,László Bölöni,Stade de la Mosson,12532.0,Jérémy Stinat,3-5-2,5-3-2,Montpellier HSC,Football Club de Metz,3:0,domestic_league,1
63384,4094775,2023,22. Matchday,2024-02-18,3911,244,1,0,2.0,9.0,Éric Roy,Gennaro Gattuso,Stade Francis-Le Blé,14766.0,Ruddy Buquet,4-2-3-1,4-3-3 Attacking,Stade brestois 29,Olympique de Marseille,1:0,domestic_league,1
63385,4094776,2023,23. Matchday,2024-02-25,583,273,1,1,1.0,7.0,Luis Enrique,Julien Stéphan,Parc des Princes,47874.0,Bastien Dechepy,4-3-3 Attacking,4-4-2,Paris Saint-Germain Football Club,Stade Rennais Football Club,1:1,domestic_league,0
63386,4094777,2023,23. Matchday,2024-02-24,667,3911,0,3,13.0,2.0,Patrick Vieira,Éric Roy,Stade de la Meinau,25140.0,Jérôme Brisard,4-4-2 double 6,4-2-3-1,Racing Club de Strasbourg Alsace,Stade brestois 29,0:3,domestic_league,-1
63387,4094778,2023,23. Matchday,2024-02-25,415,1082,3,1,11.0,5.0,Carles Martínez,Paulo Fonseca,Stadium Municipal,24110.0,Mathieu Vernice,3-4-1-2,4-2-3-1,Toulouse Football Club,Lille Olympique Sporting Club,3:1,domestic_league,1
63388,4094779,2023,23. Matchday,2024-02-25,244,969,4,1,9.0,15.0,Jean-Louis Gasset,Michel Der Zakarian,Orange Vélodrome,61263.0,Jérémie Pignard,4-3-3 Attacking,3-5-2,Olympique de Marseille,Montpellier HSC,4:1,domestic_league,1
63389,4094780,2023,23. Matchday,2024-02-24,1158,995,0,1,16.0,12.0,Régis Le Bris,Jocelyn Gourvennec,Stade du Moustoir,16783.0,Willy Delajod,3-4-2-1,5-3-2,Football Club Lorient-Bretagne Sud,Football Club de Nantes,0:1,domestic_league,-1
63390,4094781,2023,23. Matchday,2024-02-25,417,3524,0,0,4.0,18.0,Francesco Farioli,Pascal Gastien,Allianz Riviera,22081.0,Hakim Ben El Hadj,4-3-3 Attacking,4-2-3-1,Olympique Gymnaste Club Nice Côte d'Azur,Clermont Foot 63,0:0,domestic_league,0
63391,4094782,2023,23. Matchday,2024-02-25,826,162,2,3,6.0,3.0,Franck Haise,Adi Hütter,Stade Bollaert-Delelis,37992.0,François Letexier,3-4-2-1,4-4-2 double 6,Racing Club de Lens,Association sportive de Monaco Football Club,2:3,domestic_league,-1
63392,4094783,2023,23. Matchday,2024-02-25,738,1421,1,2,14.0,8.0,Luka Elsner,Will Still,Stade Océane,22046.0,Florent Batta,4-4-2,3-4-3,Le Havre Athletic Club,Stade Reims,1:2,domestic_league,-1
63393,4094784,2023,23. Matchday,2024-02-23,347,1041,1,2,17.0,10.0,László Bölöni,Pierre Sage,Stade Saint-Symphorien,27560.0,Marc Bollengier,4-4-2,4-3-3 Attacking,Football Club de Metz,Olympique Lyonnais,1:2,domestic_league,-1
63394,4094785,2023,24. Matchday,2024-03-03,273,1158,1,2,8.0,13.0,Julien Stéphan,Régis Le Bris,Roazhon Park,28615.0,Benoît Bastien,4-4-2 double 6,3-4-2-1,Stade Rennais Football Club,Football Club Lorient-Bretagne Sud,1:2,domestic_league,-1
63395,4094786,2023,24. Matchday,2024-03-03,415,417,2,1,10.0,5.0,Carles Martínez,Francesco Farioli,Stadium Municipal,25507.0,Jérémie Pignard,3-4-3,3-4-3,Toulouse Football Club,Olympique Gymnaste Club Nice Côte d'Azur,2:1,domestic_league,1
63396,4094787,2023,24. Matchday,2024-03-01,162,583,0,0,3.0,1.0,Adi Hütter,Luis Enrique,Stade Louis-II,14700.0,Ruddy Buquet,4-4-2,4-3-3 Attacking,Association sportive de Monaco Football Club,Paris Saint-Germain Football Club,0:0,domestic_league,0
63397,4094788,2023,24. Matchday,2024-03-03,1041,826,0,3,11.0,6.0,Pierre Sage,Franck Haise,Groupama Stadium,48242.0,Jérôme Brisard,4-3-3 Attacking,3-4-1-2,Olympique Lyonnais,Racing Club de Lens,0:3,domestic_league,-1
63398,4094789,2023,24. Matchday,2024-03-02,3524,244,1,5,18.0,7.0,Pascal Gastien,Jean-Louis Gasset,Stade Gabriel-Montpied,10592.0,Thomas Léonard,4-2-3-1,4-3-3 Attacking,Clermont Foot 63,Olympique de Marseille,1:5,domestic_league,-1
63399,4094790,2023,24. Matchday,2024-03-02,1421,1082,0,1,9.0,4.0,Will Still,Paulo Fonseca,Stade Auguste-Delaune,16452.0,Jérémy Stinat,4-3-3 Attacking,4-3-3 Attacking,Stade Reims,Lille Olympique Sporting Club,0:1,domestic_league,-1
